combo_id,enrollment_1,enrollment_2,enrollment_3,zero_rank,delta_rank,zero_shot_mean,best_sft_mean,best_sft_minus_zero,best_run_name,best_learning_rate,best_epoch,mean_sft_across_24,median_sft_across_24
41,020.wav,030.wav,080.wav,80,104,0.7006178096558585,0.6920325264374266,-0.008585283218431883,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.681324055106109,0.6824253558986673
115,060.wav,080.wav,100.wav,18,105,0.6806460705568297,0.670998368932572,-0.009647701624257654,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6582827878110598,0.6592698789551722
58,020.wav,060.wav,100.wav,51,106,0.6910255182128558,0.6809971932877437,-0.010028324925112186,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6680987355059979,0.6690285946534926
114,060.wav,080.wav,090.wav,3,107,0.6731110327610456,0.6622008932422658,-0.010910139518779727,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6493793110407549,0.6496321279017578
64,020.wav,090.wav,100.wav,52,108,0.6910948855695858,0.6799960645336663,-0.011098821035919415,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.6663039139800501,0.6670197100651518
57,020.wav,060.wav,090.wav,23,109,0.6834904804170717,0.6721997175974375,-0.011290762819634259,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.659195258735693,0.6598573193724009
77,030.wav,060.wav,080.wav,61,110,0.6939168014813591,0.6818495764024092,-0.012067225078949972,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6705389275268089,0.6711789148193247
120,080.wav,090.wav,100.wav,19,111,0.6807154379135597,0.668270532165652,-0.012444905747907686,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6564879662851121,0.6562369033055719
39,020.wav,030.wav,060.wav,94,112,0.7042962491373852,0.6918484007575808,-0.012447848379804394,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.680354875221747,0.6810014108500555
84,030.wav,080.wav,100.wav,91,113,0.7015212066338732,0.6879192153257954,-0.013601991308077821,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.677647582771166,0.6781645370569594
42,020.wav,030.wav,090.wav,95,114,0.7043656164941151,0.6905282407214827,-0.013837375772632443,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.6785600536957993,0.6797779247663496
43,020.wav,030.wav,100.wav,112,115,0.7119006542898992,0.6979180396809671,-0.013982614608932131,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6874635304661042,0.6885254433677428
83,030.wav,080.wav,090.wav,62,116,0.6939861688380891,0.6791217396354892,-0.014864429202599894,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6687441060008612,0.6689450358642921
116,060.wav,090.wav,100.wav,31,117,0.6843938773950864,0.6681322663321064,-0.016261611062979964,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.65551878640075,0.6566425879910135
79,030.wav,060.wav,100.wav,102,118,0.7051996461154001,0.6877350896459498,-0.017464556469450332,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6766784028868039,0.6776032021174454
85,030.wav,090.wav,100.wav,103,119,0.7052690134721299,0.6869065282060186,-0.018362485266111284,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.6748835813608564,0.6755745640257347
78,030.wav,060.wav,090.wav,74,120,0.697664608319616,0.6789376139556436,-0.018726994363972405,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6677749261164991,0.6690193991016666
